model_path,HW,CIN,COUT,KERNEL_SIZE,STRIDES,feature_0,feature_1,latency
conv-bn-relu_prior_HJ28N4.pt,14,237,18,1,1,0.839664,0.004284,0.2702474
conv-bn-relu_prior_OT8KHV.pt,14,164,26,1,1,0.84084,0.00429,0.14578012000000004
conv-bn-relu_prior_LWG65N.pt,14,95,45,1,1,0.84672,0.00432,0.10227385999999998
conv-bn-relu_prior_ZJ91U0.pt,14,110,39,1,1,0.848484,0.004329,0.13713968000000004
conv-bn-relu_prior_YD9XI2.pt,13,225,89,1,2,0.8498165,0.020114,0.15796482
conv-bn-relu_prior_YCBL6V.pt,28,105,41,1,2,0.851816,0.004346,0.15236358
conv-bn-relu_prior_3XC8CU.pt,14,116,149,1,2,0.854217,0.017433,0.13852598
conv-bn-relu_prior_I202ZT.pt,7,12,58,5,1,0.855442,0.017458,0.13853160000000003
conv-bn-relu_prior_RNC939.pt,14,109,40,1,1,0.8624,0.0044,0.13654790000000003
conv-bn-relu_prior_3Q80F4.pt,8,146,92,1,1,0.865536,0.013524,0.10676153999999995
conv-bn-relu_prior_NV6Q8H.pt,8,105,128,1,1,0.868352,0.013568,0.09235189999999999
conv-bn-relu_prior_D84MPO.pt,7,62,128,3,2,0.876512,0.071552,0.16026802
conv-bn-relu_prior_CYHYWA.pt,13,87,59,1,1,0.877448,0.005192,0.10760698000000002
conv-bn-relu_prior_QH0WYS.pt,14,59,75,1,1,0.882,0.0045,0.18251774
conv-bn-relu_prior_YAK3LV.pt,28,20,25,3,2,0.8869,0.004525,0.11847146
conv-bn-relu_prior_0CREA0.pt,14,25,175,1,1,0.8918,0.00455,0.12780739999999996
conv-bn-relu_prior_TP07GI.pt,3,204,485,1,1,0.894825,0.099425,0.10763930000000003
conv-bn-relu_prior_Q8890R.pt,7,89,203,1,1,0.89523,0.01827,0.10782534
conv-bn-relu_prior_JAL9II.pt,13,144,37,1,1,0.906685,0.005365,0.15349036000000002
conv-bn-relu_prior_JI0KO6.pt,28,54,85,1,2,0.9163,0.004675,0.14358945999999997
conv-bn-relu_prior_GOXSCO.pt,13,209,26,1,1,0.92274,0.00546,0.14503743999999996
conv-bn-relu_prior_BAU6K5.pt,7,204,92,1,1,0.92414,0.01886,0.10336459999999997
conv-bn-relu_prior_HCYHW0.pt,3,268,43,3,1,0.933831,0.103759,0.11098973999999996
conv-bn-relu_prior_APU1AS.pt,14,191,25,1,1,0.9408,0.0048,0.14316970000000004
conv-bn-relu_prior_N7TZPP.pt,7,453,172,1,2,0.956578,0.078088,0.16600716
conv-bn-relu_prior_TQHLJU.pt,14,26,21,3,1,0.96726,0.004935,0.23364458000000002
conv-bn-relu_prior_QVETG5.pt,7,470,168,1,2,0.969318,0.079128,0.12025570000000001
conv-bn-relu_prior_IPWT96.pt,1,134,149,7,1,0.978483,0.978483,0.15581582
conv-bn-relu_prior_DOTBAM.pt,14,81,61,1,1,0.980392,0.005002,0.11246808000000003
conv-bn-relu_prior_CNAL8R.pt,13,36,158,1,1,0.987974,0.005846,0.11290836000000004
conv-bn-relu_prior_W1QJTC.pt,7,97,206,1,1,0.989212,0.020188,0.10363090000000001
conv-bn-relu_prior_8GIUM8.pt,13,29,196,1,1,0.99372,0.00588,0.1222153
conv-bn-relu_prior_RV3DQY.pt,7,214,95,1,1,1.000825,0.020425,0.12804139999999997
conv-bn-relu_prior_D8V8GM.pt,13,24,237,1,1,1.001325,0.005925,0.12064949999999999
conv-bn-relu_prior_WCFLK9.pt,7,515,40,1,1,1.01136,0.02064,0.12130542000000002
conv-bn-relu_prior_J237O3.pt,8,205,79,1,1,1.041536,0.016274,0.09224457999999998
conv-bn-relu_prior_9G9NZV.pt,1,699,31,7,1,1.061812,1.061812,0.13302072000000004
conv-bn-relu_prior_PL50U6.pt,13,183,137,1,2,1.065038,0.025208,0.13748800000000003
conv-bn-relu_prior_EM8W4S.pt,8,268,62,1,1,1.067392,0.016678,0.10316733999999997
conv-bn-relu_prior_TOLTIS.pt,7,45,54,3,1,1.074276,0.021924,0.11055470000000002
conv-bn-relu_prior_GKTKG3.pt,27,294,5,1,1,1.075275,0.001475,0.14563598
conv-bn-relu_prior_AGQROV.pt,14,35,154,1,1,1.086624,0.005544,0.11412752000000002
conv-bn-relu_prior_GJ22DD.pt,7,174,127,1,1,1.089025,0.022225,0.10406344
conv-bn-relu_prior_Z10F6Y.pt,8,500,136,1,2,1.090176,0.068136,0.14266684
conv-bn-relu_prior_OXRWNF.pt,14,30,180,1,1,1.09368,0.00558,0.11204158000000002
conv-bn-relu_prior_V5U843.pt,8,118,144,1,1,1.096704,0.017136,0.09380263999999999
conv-bn-relu_prior_C91LQD.pt,8,196,87,1,1,1.096896,0.017139,0.09165895999999998
conv-bn-relu_prior_KMMQOR.pt,3,20,125,7,1,1.103625,0.122625,0.14485559999999997
conv-bn-relu_prior_EG9Q7E.pt,27,126,12,1,1,1.110996,0.001524,0.14324126
conv-bn-relu_prior_T7LRM2.pt,8,88,196,1,1,1.116416,0.017444,0.09797116
conv-bn-relu_prior_TZJEFG.pt,14,474,12,1,1,1.1172,0.0057,0.13967316000000005
conv-bn-relu_prior_O6TUTH.pt,8,970,72,1,2,1.118592,0.069912,0.14380387999999997
conv-bn-relu_prior_16IZT6.pt,14,143,161,1,2,1.136016,0.023184,0.15094460000000004
conv-bn-relu_prior_OYRBSY.pt,8,77,228,1,1,1.138176,0.017784,0.09453660000000003
conv-bn-relu_prior_4HKQ8R.pt,3,92,55,5,1,1.138995,0.126555,0.13040485999999998
conv-bn-relu_prior_453MYW.pt,28,208,7,1,1,1.146992,0.001463,0.12822677999999996
conv-bn-relu_prior_1JD86D.pt,8,17,117,3,1,1.153152,0.018018,0.12140426000000001
conv-bn-relu_prior_RFTF7J.pt,28,211,7,1,1,1.163456,0.001484,0.16093796000000002
conv-bn-relu_prior_IYE2KE.pt,13,48,143,1,1,1.184183,0.007007,0.12007790000000006
conv-bn-relu_prior_DAN377.pt,14,88,68,1,1,1.186192,0.006052,0.10543253999999998
conv-bn-relu_prior_ZE9O4T.pt,8,127,145,1,1,1.18784,0.01856,0.10893456
conv-bn-relu_prior_NZLP0S.pt,8,986,19,1,1,1.200192,0.018753,0.14895313999999996
conv-bn-relu_prior_0ULN4Y.pt,8,195,96,1,1,1.204224,0.018816,0.11487116
conv-bn-relu_prior_AH0R60.pt,13,250,114,1,2,1.2089415,0.028614,0.3469593
conv-bn-relu_prior_QTG7S7.pt,3,34,158,5,1,1.210122,0.134458,0.16209646000000003
conv-bn-relu_prior_H7UBTZ.pt,13,255,28,1,1,1.211392,0.007168,0.14335599999999993
conv-bn-relu_prior_X7WZD2.pt,13,69,103,1,1,1.21849,0.00721,0.2752748799999999
conv-bn-relu_prior_RDIR4Q.pt,13,850,34,1,2,1.2224615,0.028934,0.18904727999999998
conv-bn-relu_prior_AUAQ2X.pt,7,134,185,1,1,1.223775,0.024975,0.12168688000000001
conv-bn-relu_prior_QYDOJI.pt,27,41,40,1,1,1.22472,0.00168,0.14522434000000004
conv-bn-relu_prior_RI95EL.pt,8,93,206,1,1,1.239296,0.019364,0.10531391999999999
conv-bn-relu_prior_42MUB2.pt,14,166,38,1,1,1.243816,0.006346,0.13692694000000002
conv-bn-relu_prior_L48JSG.pt,8,320,61,1,1,1.253184,0.019581,0.09669567999999998
conv-bn-relu_prior_W2NT1R.pt,14,52,121,1,1,1.256948,0.006413,0.10784508000000001
conv-bn-relu_prior_OMBIDY.pt,14,90,71,1,1,1.266356,0.006461,0.10406058000000006
conv-bn-relu_prior_P1ZWQW.pt,27,16,12,3,1,1.26846,0.00174,0.12285504
conv-bn-relu_prior_NC3AK7.pt,13,509,59,1,2,1.2713025,0.03009,0.1293193
conv-bn-relu_prior_4W5K79.pt,14,107,245,1,2,1.29654,0.02646,0.1407415
conv-bn-relu_prior_RE0R35.pt,13,68,112,1,1,1.306032,0.007728,0.11566084000000001
conv-bn-relu_prior_OI4IOA.pt,3,970,6,5,1,1.309554,0.145506,0.15704756000000006
conv-bn-relu_prior_Y9SXWA.pt,13,271,114,1,2,1.310088,0.031008,0.15791012000000001
conv-bn-relu_prior_CFCN74.pt,56,31,53,1,2,1.329664,0.001696,0.15685245999999997
conv-bn-relu_prior_4JX7UT.pt,14,28,108,3,2,1.338876,0.027324,0.12015511999999998
conv-bn-relu_prior_X8GORY.pt,14,138,197,1,2,1.341767,0.027383,0.14460892000000003
conv-bn-relu_prior_9GCH94.pt,8,488,43,1,1,1.345728,0.021027,0.14487693999999995
conv-bn-relu_prior_YHY0YZ.pt,27,184,10,1,1,1.34865,0.00185,0.15461754
conv-bn-relu_prior_0H2QFY.pt,13,162,49,1,1,1.349803,0.007987,0.22988147999999994
conv-bn-relu_prior_3I8BXG.pt,13,215,37,1,1,1.350648,0.007992,0.14896674000000001
conv-bn-relu_prior_TB33VA.pt,56,107,4,1,1,1.354752,0.000432,0.17802720000000005
conv-bn-relu_prior_41M139.pt,28,36,47,1,1,1.363376,0.001739,0.15985382
conv-bn-relu_prior_MAG9F7.pt,3,116,146,3,1,1.37313,0.15257,0.16064124
conv-bn-relu_prior_WHK7AM.pt,14,142,49,1,1,1.373372,0.007007,0.14503068
conv-bn-relu_prior_5MRLFI.pt,27,36,206,1,2,1.3891095,0.007622,0.18761685999999994
conv-bn-relu_prior_8OF7ED.pt,13,265,31,1,1,1.393574,0.008246,0.1834328
conv-bn-relu_prior_G863YM.pt,27,43,174,1,2,1.395306,0.007656,0.15397494
conv-bn-relu_prior_V924Y2.pt,14,79,89,1,1,1.39552,0.00712,0.11061738000000004
conv-bn-relu_prior_UFRGGW.pt,3,114,28,7,1,1.407924,0.156436,0.15462657999999999
conv-bn-relu_prior_L0IMJ4.pt,8,265,83,1,1,1.412992,0.022078,0.11012869999999998
conv-bn-relu_prior_T9Z35T.pt,14,44,162,1,1,1.42884,0.00729,0.12421911999999999
conv-bn-relu_prior_RJFLQF.pt,1,541,54,7,1,1.43154,1.43154,0.18111895999999997
conv-bn-relu_prior_RSNXJL.pt,14,202,36,1,1,1.432368,0.007308,0.14089268
conv-bn-relu_prior_YO07EN.pt,8,536,42,1,1,1.443456,0.022554,0.15299302
conv-bn-relu_prior_WK1Y1R.pt,14,147,51,1,1,1.479408,0.007548,0.15972770000000003
conv-bn-relu_prior_WDZVBK.pt,8,112,205,1,1,1.48256,0.023165,0.22120872000000003
conv-bn-relu_prior_ECZI4U.pt,14,42,177,1,1,1.491756,0.007611,0.13481656000000003
conv-bn-relu_prior_VHKN7M.pt,56,5,80,1,1,1.50528,0.00048,0.5165768
conv-bn-relu_prior_UI67Z5.pt,14,40,188,1,1,1.510768,0.007708,0.12491044000000001
conv-bn-relu_prior_J7WZGA.pt,7,485,64,1,1,1.524096,0.031104,0.14555110000000007
conv-bn-relu_prior_VA0KKT.pt,27,41,50,1,1,1.5309,0.0021,0.14493246000000004
conv-bn-relu_prior_SJOVAM.pt,14,43,179,1,1,1.543696,0.007876,0.13758294000000004
conv-bn-relu_prior_JCLRXV.pt,7,514,245,1,2,1.54564375,0.126175,0.16350622000000004
conv-bn-relu_prior_V11CCX.pt,14,172,183,1,2,1.551291,0.031659,0.14538470000000003
conv-bn-relu_prior_VO2KZI.pt,14,54,146,1,1,1.57388,0.00803,0.12675314000000001
conv-bn-relu_prior_CCH7J1.pt,27,47,45,1,1,1.57464,0.00216,0.14633937999999996
conv-bn-relu_prior_HTJ9PG.pt,13,74,125,1,1,1.584375,0.009375,0.12367662000000001
conv-bn-relu_prior_ATQDER.pt,56,118,17,1,2,1.586032,0.002023,0.17553427999999996
conv-bn-relu_prior_GV02B7.pt,14,93,87,1,1,1.602888,0.008178,0.12828355999999996
conv-bn-relu_prior_QMYUUJ.pt,14,5,178,3,1,1.604848,0.008188,0.13017911999999995
conv-bn-relu_prior_1OLAIQ.pt,3,125,159,3,1,1.611306,0.179034,0.12696362
conv-bn-relu_prior_1II5AL.pt,13,76,125,1,1,1.626625,0.009625,0.10632092
conv-bn-relu_prior_VHG8R5.pt,3,2054,88,1,1,1.62756,0.18084,0.09039536
conv-bn-relu_prior_EM5PG9.pt,3,510,29,7,2,1.63066275,0.724739,0.36437429999999993
conv-bn-relu_prior_0EOSKW.pt,8,778,33,1,1,1.645248,0.025707,0.13628963999999996
conv-bn-relu_prior_GCIMD7.pt,28,49,42,1,1,1.6464,0.0021,0.13670158
conv-bn-relu_prior_MZNECA.pt,14,533,63,1,2,1.648458,0.033642,0.14437594000000004
conv-bn-relu_prior_FGUW4M.pt,14,82,103,1,1,1.675604,0.008549,0.10656138
conv-bn-relu_prior_C0X4N0.pt,14,268,32,1,1,1.687168,0.008608,0.10556394
conv-bn-relu_prior_E6YJJF.pt,13,113,88,1,1,1.695408,0.010032,0.11916698
conv-bn-relu_prior_IVNE9D.pt,14,508,17,1,1,1.695988,0.008653,0.11144301999999996
conv-bn-relu_prior_JDG5YO.pt,8,107,246,1,1,1.700352,0.026568,0.22796932000000006
conv-bn-relu_prior_LAWW6M.pt,8,94,129,3,2,1.748208,0.109263,0.11911557999999997
conv-bn-relu_prior_4R8XJZ.pt,14,419,85,1,2,1.7493,0.0357,0.16159137999999998
conv-bn-relu_prior_3BJL8X.pt,27,239,10,1,1,1.7496,0.0024,0.16005380000000002
conv-bn-relu_prior_E3WJQV.pt,14,193,185,1,2,1.75861,0.03589,0.4062047799999998
conv-bn-relu_prior_QE3HYE.pt,7,76,19,5,1,1.769831,0.036119,0.15916128000000002
conv-bn-relu_prior_W79DUK.pt,28,51,175,1,2,1.7836,0.0091,0.16344083999999998
conv-bn-relu_prior_GIA6LR.pt,56,94,6,1,1,1.78752,0.00057,0.18068896000000007
conv-bn-relu_prior_1S4R1U.pt,14,18,481,1,1,1.791244,0.009139,0.18931607999999997
conv-bn-relu_prior_2E8K42.pt,7,73,499,1,1,1.809374,0.036926,0.12757244
conv-bn-relu_prior_2VO0NF.pt,8,1015,28,1,1,1.820672,0.028448,0.14955050000000003
conv-bn-relu_prior_IFOC1H.pt,56,145,4,1,1,1.831424,0.000584,0.28351164
conv-bn-relu_prior_U8A1F0.pt,8,154,21,3,1,1.864128,0.029127,0.10492170000000002
conv-bn-relu_prior_NGNT00.pt,7,182,209,1,1,1.874103,0.038247,0.22592004000000007
conv-bn-relu_prior_A6XIPX.pt,56,132,18,1,2,1.876896,0.002394,0.17119240000000002
conv-bn-relu_prior_JJOH8H.pt,28,82,29,1,1,1.887088,0.002407,0.13309283999999996
conv-bn-relu_prior_PXA7A7.pt,27,69,37,1,1,1.88811,0.00259,0.14037356000000004
conv-bn-relu_prior_N41O5K.pt,8,14,43,7,1,1.890624,0.029541,0.13231396
conv-bn-relu_prior_UXARPA.pt,8,873,34,1,1,1.901824,0.029716,0.14154395999999997
conv-bn-relu_prior_EMOL96.pt,8,10,245,7,2,1.92472,0.120295,0.1686723000000001
conv-bn-relu_prior_HUGLPJ.pt,8,83,162,3,2,1.938816,0.121176,0.10787140000000002
conv-bn-relu_prior_FKWCGB.pt,8,64,469,1,1,1.95104,0.030485,0.10924254000000003
conv-bn-relu_prior_SABC9T.pt,14,89,111,1,1,1.95804,0.00999,0.10753252000000002
conv-bn-relu_prior_VTNRR5.pt,7,222,182,1,1,1.988714,0.040586,0.10782417999999998
conv-bn-relu_prior_0RFBIM.pt,28,212,12,1,1,2.003904,0.002556,0.14917952
conv-bn-relu_prior_N172G2.pt,8,173,180,1,1,2.00448,0.03132,0.10822546000000001
conv-bn-relu_prior_P6MWS0.pt,8,436,72,1,1,2.013696,0.031464,0.14396626000000004
conv-bn-relu_prior_08CG0U.pt,27,61,45,1,1,2.03391,0.00279,0.14439456000000003
conv-bn-relu_prior_4PYZA7.pt,14,487,86,1,2,2.056432,0.041968,0.16283720000000002
conv-bn-relu_prior_N6XSYD.pt,7,215,195,1,1,2.06388,0.04212,0.24376521999999998
conv-bn-relu_prior_1GLKE4.pt,13,94,129,1,1,2.071095,0.012255,0.13943895999999995
conv-bn-relu_prior_4F3ZTH.pt,8,9,396,3,1,2.078208,0.032472,0.12627527999999996
conv-bn-relu_prior_9MWJ6X.pt,27,232,49,1,2,2.08074825,0.011417,0.16328949999999998
conv-bn-relu_prior_BADY7T.pt,8,131,247,1,1,2.086656,0.032604,0.12176153999999997
conv-bn-relu_prior_HQ1JDX.pt,56,190,14,1,2,2.096416,0.002674,0.20136871999999997
conv-bn-relu_prior_9H5039.pt,14,89,119,1,1,2.09916,0.01071,0.12737304
conv-bn-relu_prior_K7Z88L.pt,13,177,70,1,1,2.10574,0.01246,0.14884515999999998
conv-bn-relu_prior_375MJ4.pt,27,106,27,1,1,2.106081,0.002889,0.15664440000000004
conv-bn-relu_prior_RE8M23.pt,28,86,31,1,1,2.114448,0.002697,0.15446536
conv-bn-relu_prior_W884DQ.pt,8,189,174,1,1,2.11584,0.03306,0.11521112000000004
conv-bn-relu_prior_4R1R9J.pt,13,113,110,1,1,2.11926,0.01254,0.12512372000000002
conv-bn-relu_prior_V8TEHI.pt,14,9,193,5,2,2.137282,0.043618,0.22321545999999992
conv-bn-relu_prior_VOZ0J8.pt,8,152,221,1,1,2.164032,0.033813,0.11242900000000004
conv-bn-relu_prior_MKURX8.pt,13,474,27,1,1,2.167425,0.012825,0.14137824
conv-bn-relu_prior_FL8SQZ.pt,8,252,136,1,1,2.202112,0.034408,0.26079734000000004
conv-bn-relu_prior_02AK7T.pt,27,251,12,1,1,2.204496,0.003024,0.19605286000000008
conv-bn-relu_prior_0380MQ.pt,8,167,206,1,1,2.214912,0.034608,0.11875576000000003
conv-bn-relu_prior_038TM5.pt,8,113,34,3,1,2.215168,0.034612,0.05982882
conv-bn-relu_prior_JVJWC0.pt,13,21,598,1,1,2.223364,0.013156,0.2772273600000001
conv-bn-relu_prior_IFFQ9E.pt,8,1026,136,1,2,2.234752,0.139672,0.16837382
conv-bn-relu_prior_QO8GAZ.pt,14,93,489,1,2,2.252334,0.045966,0.1332743
conv-bn-relu_prior_Q6MRP3.pt,13,263,202,1,2,2.253108,0.053328,0.17304403999999998
conv-bn-relu_prior_5M2GGB.pt,14,63,180,1,1,2.25792,0.01152,0.37029190000000006
conv-bn-relu_prior_7QDCOA.pt,14,203,226,1,2,2.259096,0.046104,0.1636241
conv-bn-relu_prior_Q9ZLZ0.pt,14,974,12,1,1,2.2932,0.0117,0.15671888
conv-bn-relu_prior_W5PIQ5.pt,7,538,87,1,1,2.297757,0.046893,0.15823981999999995
conv-bn-relu_prior_SI4I43.pt,8,1998,18,1,1,2.302848,0.035982,0.14939115999999994
conv-bn-relu_prior_B9AY1T.pt,3,524,488,1,1,2.3058,0.2562,0.12788614000000004
conv-bn-relu_prior_WSLH7D.pt,3,538,478,1,1,2.318778,0.257642,0.12877252
conv-bn-relu_prior_6ZKOC1.pt,8,256,142,1,1,2.335616,0.036494,0.10391779999999998
conv-bn-relu_prior_GP0VP3.pt,13,111,124,1,1,2.347072,0.013888,0.08069388
conv-bn-relu_prior_JCV3Z1.pt,14,30,16,5,1,2.355136,0.012016,0.14380858000000002
conv-bn-relu_prior_C518CH.pt,7,1118,43,1,1,2.357733,0.048117,0.1771920999999999
conv-bn-relu_prior_UYU6M2.pt,8,646,57,1,1,2.360256,0.036879,0.1529779
conv-bn-relu_prior_LISGL9.pt,8,257,143,1,1,2.361216,0.036894,0.11666951999999998
conv-bn-relu_prior_PKJM7P.pt,28,126,95,1,2,2.36474,0.012065,0.18861762000000007
conv-bn-relu_prior_50U4NS.pt,14,49,975,1,2,2.38875,0.04875,0.3728262599999999
conv-bn-relu_prior_KHI6GZ.pt,28,121,25,1,1,2.3912,0.00305,0.1606419
conv-bn-relu_prior_K7KXM4.pt,14,88,138,1,1,2.407272,0.012282,0.12906024
conv-bn-relu_prior_9HUTWX.pt,14,23,513,1,1,2.413152,0.012312,0.13711238000000003
conv-bn-relu_prior_H5XXVZ.pt,14,114,12,3,1,2.415504,0.012324,0.16174431999999997
conv-bn-relu_prior_G8070D.pt,8,792,48,1,1,2.436096,0.038064,0.2629466
conv-bn-relu_prior_BE61YS.pt,56,20,37,1,1,2.436672,0.000777,0.18560460000000004
conv-bn-relu_prior_PZM2A7.pt,27,24,134,1,1,2.44215,0.00335,0.11937827999999998
conv-bn-relu_prior_GVBPY7.pt,8,56,671,1,1,2.447808,0.038247,0.10769055999999998
conv-bn-relu_prior_PYBXUJ.pt,8,255,6,5,1,2.448384,0.038256,0.38845428000000015
conv-bn-relu_prior_OHVC05.pt,28,141,22,1,1,2.449216,0.003124,0.15430747999999997
conv-bn-relu_prior_FU6RU7.pt,8,27,157,3,1,2.451712,0.038308,0.12666327999999996
conv-bn-relu_prior_O2LRDR.pt,13,99,146,1,1,2.4674,0.0146,0.12807362
conv-bn-relu_prior_C2OT9W.pt,27,199,17,1,1,2.4786,0.0034,0.32499888
conv-bn-relu_prior_NQT4X5.pt,8,190,204,1,1,2.493696,0.038964,0.12132316000000003
conv-bn-relu_prior_I22KUJ.pt,13,120,122,1,1,2.494778,0.014762,0.12836945999999996
conv-bn-relu_prior_JW6VZ5.pt,27,166,82,1,2,2.4957315,0.013694,0.16601522
conv-bn-relu_prior_LUPXJ5.pt,8,687,227,1,2,2.498816,0.156176,0.17867104
conv-bn-relu_prior_FMV4MK.pt,8,217,20,3,1,2.50112,0.03908,0.13431802
conv-bn-relu_prior_DCL601.pt,28,7,399,1,1,2.502528,0.003192,0.26111544
conv-bn-relu_prior_OFU1SJ.pt,14,65,195,1,1,2.52252,0.01287,0.16053628
conv-bn-relu_prior_YA3YDB.pt,13,194,77,1,1,2.537535,0.015015,0.15960922000000002
conv-bn-relu_prior_OIORAJ.pt,14,253,51,1,1,2.538984,0.012954,0.14971226
conv-bn-relu_prior_87NYJ0.pt,14,67,191,1,1,2.545648,0.012988,0.14780233999999998
conv-bn-relu_prior_KI1VG8.pt,8,242,164,1,1,2.550528,0.039852,0.11312872000000002
conv-bn-relu_prior_W1QR0F.pt,8,225,178,1,1,2.574592,0.040228,0.10714716
conv-bn-relu_prior_FR17CH.pt,28,22,143,1,1,2.578576,0.003289,0.12809799999999996
conv-bn-relu_prior_OCI39M.pt,28,164,20,1,1,2.5872,0.0033,0.28534344000000006
conv-bn-relu_prior_QXTH8F.pt,14,162,327,1,2,2.611749,0.053301,0.15279375999999997
conv-bn-relu_prior_0WLRXJ.pt,7,13,164,5,1,2.619736,0.053464,0.13567628
conv-bn-relu_prior_AFU701.pt,7,722,74,1,1,2.621598,0.053502,0.1462591
conv-bn-relu_prior_H28S7T.pt,28,188,71,1,2,2.630124,0.013419,0.14388618
conv-bn-relu_prior_ZMF6XX.pt,7,496,108,1,1,2.630124,0.053676,0.15603256
conv-bn-relu_prior_D6XFLH.pt,8,165,998,1,2,2.650688,0.165668,0.12872741999999995
conv-bn-relu_prior_R8WXU0.pt,7,514,106,1,1,2.67491,0.05459,0.34065460000000003
conv-bn-relu_prior_MGIPDV.pt,56,123,7,1,1,2.722048,0.000868,0.17562892000000005
conv-bn-relu_prior_906SCS.pt,27,143,104,1,2,2.729376,0.014976,0.15451322
conv-bn-relu_prior_OBAW2N.pt,14,56,246,1,1,2.748312,0.014022,0.12776768000000002
conv-bn-relu_prior_DBLH5L.pt,27,111,135,1,2,2.75562,0.01512,0.16244804000000004
conv-bn-relu_prior_8CJ1DI.pt,8,218,197,1,1,2.761152,0.043143,0.10980474000000001
conv-bn-relu_prior_IOYLTL.pt,8,124,347,1,1,2.776,0.043375,0.11559056
conv-bn-relu_prior_CV2CIS.pt,13,152,48,3,2,2.776332,0.065712,0.15780043999999996
conv-bn-relu_prior_9V8DUB.pt,13,200,82,1,1,2.785458,0.016482,0.15081849999999997
conv-bn-relu_prior_H0624I.pt,8,135,13,5,1,2.808832,0.043888,0.18423038000000005
conv-bn-relu_prior_CCYQ6M.pt,27,167,23,1,1,2.816856,0.003864,0.17780873999999994
conv-bn-relu_prior_CM1KTE.pt,14,89,161,1,1,2.84004,0.01449,0.12977728
conv-bn-relu_prior_2S3VDD.pt,28,20,173,1,1,2.848272,0.003633,0.16965676000000002
conv-bn-relu_prior_QLZ2H0.pt,13,167,101,1,1,2.867592,0.016968,0.15388132000000002
conv-bn-relu_prior_AFV4O0.pt,8,69,104,5,2,2.872064,0.179504,0.18484772000000002
conv-bn-relu_prior_4F0BRC.pt,27,136,116,1,2,2.896317,0.015892,0.16601593999999995
conv-bn-relu_prior_DZJVCY.pt,8,238,191,1,1,2.921536,0.045649,0.11767014000000005
conv-bn-relu_prior_TWK5X2.pt,27,190,21,1,1,2.924019,0.004011,0.36804307999999997
conv-bn-relu_prior_FZYYKD.pt,14,15,110,3,1,2.93216,0.01496,0.14106588
conv-bn-relu_prior_0GGSTE.pt,3,145,90,5,1,2.93706,0.32634,0.18898895999999998
conv-bn-relu_prior_FM5J8U.pt,8,13,141,5,1,2.941824,0.045966,0.15085525999999994
conv-bn-relu_prior_X9WSPE.pt,13,198,88,1,1,2.959528,0.017512,0.14884381999999996
conv-bn-relu_prior_HS5FF6.pt,28,270,14,1,1,2.974496,0.003794,0.15702416
conv-bn-relu_prior_NXW132.pt,8,695,67,1,1,2.984448,0.046632,0.14795962000000001
conv-bn-relu_prior_3CT3E2.pt,8,231,201,1,1,2.984448,0.046632,0.12239670000000005
conv-bn-relu_prior_7DWBRK.pt,14,163,93,1,1,2.989392,0.015252,0.14545371999999993
conv-bn-relu_prior_QK7IY2.pt,27,107,38,1,1,2.991816,0.004104,0.15660255999999997
conv-bn-relu_prior_O8EEZZ.pt,14,133,115,1,1,3.02036,0.01541,0.3672055999999999
conv-bn-relu_prior_3H1J09.pt,14,237,65,1,1,3.03212,0.01547,0.15594542
conv-bn-relu_prior_RGQPGI.pt,27,30,135,1,1,3.050865,0.004185,0.16488934000000005
conv-bn-relu_prior_V9NYKM.pt,14,75,206,1,1,3.068576,0.015656,0.26597504
conv-bn-relu_prior_EOD961.pt,27,38,108,1,1,3.070548,0.004212,0.14260763999999998
conv-bn-relu_prior_EHUMUR.pt,13,112,161,1,1,3.074617,0.018193,0.12881368
conv-bn-relu_prior_K177D5.pt,8,516,93,1,1,3.077184,0.048081,0.15147217999999998
conv-bn-relu_prior_Y36UGX.pt,13,130,139,1,1,3.077321,0.018209,0.1503671
conv-bn-relu_prior_2IRZWR.pt,28,524,30,1,2,3.087,0.01575,0.18314855999999996
conv-bn-relu_prior_VGYXD7.pt,13,143,57,3,2,3.101826,0.073416,0.1610449
conv-bn-relu_prior_0ZHNL7.pt,14,159,99,1,1,3.10464,0.01584,0.15538714
conv-bn-relu_prior_HTDRWK.pt,13,498,37,1,1,3.120247,0.018463,0.3480573600000001
conv-bn-relu_prior_LRH0HT.pt,13,90,203,1,1,3.121937,0.018473,0.14109461999999998
conv-bn-relu_prior_GOBPNS.pt,14,18,100,3,1,3.1948,0.0163,0.15161177999999997
conv-bn-relu_prior_KS1ODD.pt,13,42,18,5,1,3.197142,0.018918,0.15520251999999993
conv-bn-relu_prior_4D0WEJ.pt,28,119,34,1,1,3.19872,0.00408,0.16079145999999997
conv-bn-relu_prior_4I9VUC.pt,7,13,201,5,1,3.210774,0.065526,0.23326978000000004
conv-bn-relu_prior_QVQ2ZH.pt,27,75,58,1,1,3.213432,0.004408,0.15565926
conv-bn-relu_prior_FTD433.pt,56,4,206,1,1,3.23008,0.00103,0.4909934600000001
conv-bn-relu_prior_RINVQC.pt,14,132,124,1,1,3.232432,0.016492,0.14888170000000003
conv-bn-relu_prior_43OR55.pt,7,488,135,1,1,3.234735,0.066015,0.12174031999999997
conv-bn-relu_prior_HOR3D9.pt,13,233,82,1,1,3.242772,0.019188,0.13907803999999996
conv-bn-relu_prior_PV7P41.pt,7,34,79,5,1,3.294221,0.067229,0.16026147999999998
